web-scraper-order,web-scraper-start-url,news_item,news_item-href,title,description,images-src,topic,date
"1728756113-325","https://mzamin.com/category.php?cat=4","বিশ্বকাপের মাঝে দেশে ফিরলেন পাকিস্তান অধিনায়ক","https://mzamin.com/news.php?news=131116","","","","",""
"1728756113-326","https://mzamin.com/category.php?cat=4","বিশ্বকাপের মাঝে দেশে ফিরলেন পাকিস্তান অধিনায়ক","https://mzamin.com/news.php?news=131116","","","uploads/news/main/131116_10.webp","",""
"1728756113-327","https://mzamin.com/category.php?cat=4","বিশ্বকাপের মাঝে দেশে ফিরলেন পাকিস্তান অধিনায়ক","https://mzamin.com/news.php?news=131116","","","","খেলা",""
"1728756116-328","https://mzamin.com/category.php?cat=4","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","https://mzamin.com/news.php?news=131117","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","","","",""
"1728756116-329","https://mzamin.com/category.php?cat=4","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","https://mzamin.com/news.php?news=131117","","ব্যাট হাতে আরেকটি মাইলফলকে পা রাখলেন জো রুট। পৌঁছে গেলেন তিনি আরও একটি রেকর্ডের কাছে। ইংল্যান্ডের সফলতম টেস্ট ব্যাটসম্যান উপহার দিলেন দারুণ এক ডাবল সেঞ্চুরি। মুলতান টেস্টের চতুর্থ দিন সকালে ডাবল সেঞ্চুরি পূর্ণ করেন জো রুট। আউট হন ২৬৪ রানে। তার ক্যারিয়ারের ষষ্ঠ ডাবল সেঞ্চুরি এটি। ইংল্যান্ডের হয়ে সবচেয়ে বেশি দ্বিশতকের রেকর্ডে তিনি এককভাবে উঠে গেলেন দ্বিতীয় স্থানে। পাঁচটি ডাবল সেঞ্চুরি করা অ্যালেস্টার কুক নেমে গেলেন তিনে। রুটের ঠিক ওপরে এখন ওয়ালি হ্যামন্ড। ইংল্যান্ডের সর্বকালের সেরা ব্যাটসম্যানদের একজন এই কিংবদন্তি ৮৫ টেস্টের ক্যারিয়ারে ডাবল সেঞ্চুরি করেছেন ৭টি। রুটের ষষ্ঠ ডাবল সেঞ্চুরি এলো ১৪৭তম টেস্টে। কুক পাঁচ ডাবল সেঞ্চুরি করেছেন ১৬১ টেস্টে। ক্যারিয়ারে চারটি ডাবল সেঞ্চুরি করেছেন আরেক ইংলিশ কিংবদন্তি লেন হাটন। মুলতান টেস্টের তৃতীয় দিনে কুককে পেরিয়ে ইংল্যান্ডের ইতিহাসে রানের তালিকায় সবার ওপরে নিজেকে নিয়ে যান রুট। পরে ৩৫তম টেস্ট সেঞ্চুরিটাও আসে তার ব্যাট থেকে। অবিচল পথচলায় দিন শেষ করেন তিনি ১৭৬ রান নিয়ে। চতুর্থ দিনে বৃহস্পতিবার পাকিস্তানকে বড় একটি সুযোগ দিয়েছিলেন তিনি ১৮৬ রানে। কিন্তু নাসিম শাহর বলে শর্ট মিড উইকেটে সহজ ক্যাচটি অবিশ্বাস্যভাবে ফেলে দেন বাবর আজম। পরের বলেই নান্দনিক এক কাভার ড্রাইভে চার মারেন রুট। একটু পর পৌঁছে যান দুইশর ঠিকানায়। ৩০৫ বলে পূর্ণ করেন ডাবল সেঞ্চুরি। ইনিংসে চার মাত্র ১৪টি, ছক্কা নেই। দৌড়েই নিয়েছেন বেশি রান। পাকিস্তানের বিপক্ষে তার দ্বিতীয় ডাবল সেঞ্চুরি এটি। ক্যারিয়ারসেরা ২৫৪ রানের ইনিংসটি পাকিস্তানের বিপক্ষেই খেলেছিলেন ২০১৬ সালে ওল্ড ট্র্যাফোর্ডে। ডাবল সেঞ্চুরির বিশ্বরেকর্ড ছুঁতে অবশ্য এখনও অনেক পথ পাড়ি দিতে হবে রুটকে। ১২টি দ্বিশতকে সবার ধরাছোঁয়ার বাইরে স্যার ডন ব্র্যাডম্যান। তাকে ছোঁয়ার সম্ভাবনা জাগিয়ে ১১ দ্বিশতকে ক্যারিয়ার শেষ করেন কুমার সাঙ্গাকারা। ৯টি ডাবল সেঞ্চুরি করেছেন ক্যারিবীয় লিজেন্ড ব্রায়ান লারা। হ্যামন্ডের মতো ৭বার করে দুইশ ছুঁয়েছেন ভারতের বিরাট কোহলি ও শ্রীলঙ্কার মাহেলা জয়াবর্ধনে। গতকাল আউট হওয়ার আগে হ্যারি ব্রুকের সঙ্গে চতুর্থ উইকেটে ৪৫৪ রানের জুটি গড়েন জো রুট। টেস্ট ইতিহাসে এটি যে কোনো উইকেটে চতুর্থ সর্বোচ্চ রানের জুটি। কুমার সাঙ্গাকারা ও মাহেলা জয়াবর্ধনে জুটির ৬২৪ রান তালিকার শীর্ষে। ২০০৬ সালে কলম্বোয় দক্ষিণ আফ্রিকার বিপেক্ষ তৃতীয় উইকেটে জুটির এ রেকর্ড গড়েন শ্রীলঙ্কার দুই গ্রেট ব্যাটার। পরের স্থানে রোশান মহানামা-সনাথ জয়াসুরিয়ার ৫৭৬ রানের জুটি, কলম্বোয় ভারতের বিপক্ষে ১৯৯৭ সালে। তালিকার তৃতীয় স্থানে রয়েছে নিউজিল্যান্ডের দুই ব্যাটর অ্যান্ড্রু জোন্স ও মার্টিন ক্রোর ৪৬৭ রানের জুটি। ১৯৯১ সালে শ্রীলঙ্কার বিপক্ষে জুটি গড়েন তারা।","","",""
"1728756116-330","https://mzamin.com/category.php?cat=4","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","https://mzamin.com/news.php?news=131117","","","","",""
"1728756116-331","https://mzamin.com/category.php?cat=4","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","https://mzamin.com/news.php?news=131117","","","","",""
"1728756116-332","https://mzamin.com/category.php?cat=4","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","https://mzamin.com/news.php?news=131117","","","uploads/news/main/131117_9.webp","",""
"1728756116-333","https://mzamin.com/category.php?cat=4","ডাবল সেঞ্চুরিতে আরেক রেকর্ডে জো রুট","https://mzamin.com/news.php?news=131117","","","","খেলা",""
"1728756118-334","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","","","",""
"1728756118-335","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","","তীব্র জ্বর ও শরীর ব্যথায় হাসপাতালে ভর্তি হয়েছেন পাকিস্তানের লেগ স্পিনার আবরার আহমেদ।  ইংল্যান্ডের বিপক্ষে মুলতান টেস্টের চতুর্থ দিন মাঠে নামতে পারেননি তিনি। হাসপাতালে থাকা আবরারের পরবর্তী দিনও মাঠে না থাকার সম্ভাবনা আছে। 
মুলতান টেস্টের চতুর্ত দিন দিন অসুস্থ হন আবরার। এরপরই মুলতানের স্থানীয় একটি হাসপাতালে নিয়ে যাওয়া হয় তাকে। মুলতানে তৃতীয় দিন বুধবার ৩১ ওভার বোলিং করা আবরার বৃহস্পতিবার সকালে শরীরে ব্যথা অনুভব করেন, এ সময়ে তীব্র জ্বরও ছিল তার। এরপর এদিন আর মাঠেই নামেননি তিনি।
পাকিস্তান ক্রিকেট বোর্ডের (পিসিবি) বিবৃতিতে বলা হয়েছে, ‘বেশ কিছু পরীক্ষা করানো হয়েছে আবরারের। সেসবের ফলাফল এলে তার শারীরিক অবস্থা সম্পর্কে জানানো হবে।’
মুলতান টেস্টে যে ক’দিন খেলেছেন আবরার, বল হাতে সময় একদমই ভালো কাটেনি তার। প্রথম ইনিংসে ওভারপ্রতি ৪.৯৭ করে রান দেন তিনি। ৩৫ ওভারে খরচ করেন ১৭৪ রান, পাননি কোনো উইকেট। ইংল্যান্ডের বিপক্ষে ২০২২ সালে এই মুলতানেই টেস্ট অভিষেক হয় আবরারের। সেই ম্যাচে অবশ্য বল হাতে দুর্দান্ত ছিলেন তিনি। প্রথম ইনিংসে ১১৪ রানে ৭ উইকেট নেওয়ার কীর্তি গড়েন তিনি। দ্বিতীয় ইনিংসে নেন আরো ৪ উইকেট। 
পাকিস্তানের হয়ে অষ্টম টেস্ট খেলতে নামা আবরার এখন পর্যন্ত নিয়েছেন ৩৯ উইকেট। ইনিংসে ৪ উইকেট পেয়েছেন চারবার, আর ৫ শিকার ধরেছেন দুইবার। ম্যাচে ১০ উইকেট নিয়েছেন একবার।
টেস্টে বোলিং র‌্যাঙ্কিংয়ে আবরার আহমেদের অবস্থান ৪৬ নম্বরে। আর ব্যাটিংয়ে আছেন ১৭৬ নম্বরে। অলরাউন্ডার র‌্যাঙ্কিংয়ে তিনি ৮০ নম্বরে আছেন। এখন পর্যন্ত মাত্র একটি টি-টোয়েন্টি খেলা আবরারের এখনো ওয়ানডে ডেব্যু হয়নি। ১৮ বছর বয়সে পাকিস্তান সুপার লীগ-পিএসএলে পেশোয়ার জালমির হয়ে পেশাদার ক্রিকেটে অভিষেক হয় তার। কিন্তু এরপর ক্রমাগত ইনজুরিতে বেশ কয়েক বছর খেলার বাইরে ছিলেন তিনি।","","",""
"1728756118-336","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","","","","",""
"1728756118-337","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","","","","",""
"1728756118-338","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","","","","",""
"1728756118-339","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","","","uploads/news/main/131118_8.webp","",""
"1728756118-340","https://mzamin.com/category.php?cat=4","অসুস্থ আবরার শেষ দিনে অনিশ্চিত","https://mzamin.com/news.php?news=131118","","","","খেলা",""
"1728756121-341","https://mzamin.com/category.php?cat=4","ইনিংস ব্যবধানে হারের মুখে পাকিস্তান","https://mzamin.com/news.php?news=131119","ইনিংস ব্যবধানে হারের মুখে পাকিস্তান","","","",""
"1728756121-342","https://mzamin.com/category.php?cat=4","ইনিংস ব্যবধানে হারের মুখে পাকিস্তান","https://mzamin.com/news.php?news=131119","","ইংল্যান্ডের ষষ্ঠ ক্রিকেটার হিসেবে টেস্টে ট্রিপল সেঞ্চুরি হাঁকালেন হ্যারি ব্রুক। মুলতানে পাকিস্তানের বিপক্ষে উপহার দিলেন ৩১৭ রানের মহাকাব্যিক ইনিংস। দেশটির হয়ে সর্বশেষ ৩০০ করেছিলেন গ্রাহাম গুচ, ৩৪ বছর আগে। ১৯৯০ সালে ভারতের বিপক্ষে লর্ডস টেস্টে ৩৩৩ রানের ইনিংস খেলেছিলেন গুচ।
মুলতান টেস্টে পাকিস্তানের বিপক্ষে টেস্টে গতকাল ৭ উইকেটে ৮২৩ রানে ইনিংস ঘোষণা করে ইংল্যান্ড। এতে ২৬৭ রানে পিছিয়ে দ্বিতীয় ইনিংসে ব্যাটিংয়ে নামে স্বাগতিকরা। প্রথম ইনিংসে তিন সেঞ্চুরিতে ৫৫৬ রান করে পাকিস্তান। তবে দ্বিতীয় দফা ব্যাটিংয়ে করুণ অবস্থা শান মাসুদের দলের। প্রথম বলেই সাজঘরে ফেরেন প্রথম ইনিংসের সেঞ্চুরিয়ান আবদুল্লাহ শফিক। দলীয় ২৯ রানে উইকেট খোয়ান আরেক সেঞ্চুরিয়ান শান মাসুদ। দলীয় ৮৬ রানে পাকিস্তান হারায় ষষ্ঠ উইকেট। পরে ১৫৬/৬ সংগ্রহ নিয়ে দিনের খেলা শেষ করে পাকিস্তান। ইনিংস ব্যবধানে হার এড়াতে তাদের ১১৫ রান প্রয়োজন। হাতে মাত্র চার উইকেট। স্বীকৃত ব্যাটসম্যান কেবল সালমান আগা।   
টেস্ট ক্রিকেটে সর্বশেষ ট্রিপল সেঞ্চুরির ঘটনা দেখা গিয়েছিল ২০১৯ সালে। সেটিও পাকিস্তানের বিপক্ষে। অ্যাডিলেডে পাকিস্তানের বিপক্ষে অপরাজিত ৩৩৫ রানের ইনিংস খেলেছিলেন ডেভিড ওয়ার্নার। 
ব্রুক পাকিস্তানের বিপক্ষে ট্রিপল সেঞ্চুরি পূর্ণ করেন ৩১০ বলে, যা দ্বিতীয় দ্রুততম। টেস্টে দ্রুততম ট্রিপল সেঞ্চুরির মালিক ভারতের সাবেক ওপেনার বীরেন্দর শেবাগ। ২০০৮ সালে চেন্নাইয়ে ২৭৮ বলে দক্ষিণ আফ্রিকার বিপক্ষে ৩০০ ছুঁয়েছিলেন শেবাগ। পাকিস্তানের বিপক্ষে ব্রুক টেস্ট খেলেছেন ৪টি। যার একটি ট্রিপল সেঞ্চুরিসহ শতক করেছেন সব কটিতে । পাকিস্তানের বিপক্ষে খেলা নিজের প্রথম টেস্টের দ্বিতীয় ইনিংসে ৮৭ রানের ইনিংসও আছে তার। টেস্টে পাকিস্তানের বিপক্ষে এটি পঞ্চম ট্রিপল সেঞ্চুরি। প্রথমটি করেছিলেন কিংবদন্তি গ্যারি সোবার্স, ১৯৫৮ সালে কিংস্টনে।
প্রথম ইনিংসে পাকিস্তানের ৫৫৬ রানের জবাবে ইংল্যান্ড ৭ উইকেটে ৮২৩ রান তুলে প্রথম ইনিংস ঘোষণা করেছে। ইংল্যান্ডের লিড ২৬৭ রানের। দ্বিতীয় বিশ্বযুদ্ধের পর এটি ইংল্যান্ডের সর্বোচ্চ সংগ্রহ আর পাকিস্তানের বিপক্ষে যেকোনো দলের সর্বোচ্চ। টেস্ট ইতিহাসে এই প্রথমবার এক ইনিংসে পাকিস্তানের ৫ জন বোলার ১০০ রানের বেশি খরচ করেছেন।","","",""
"1728756121-343","https://mzamin.com/category.php?cat=4","ইনিংস ব্যবধানে হারের মুখে পাকিস্তান","https://mzamin.com/news.php?news=131119","","","","",""
"1728756121-344","https://mzamin.com/category.php?cat=4","ইনিংস ব্যবধানে হারের মুখে পাকিস্তান","https://mzamin.com/news.php?news=131119","","","uploads/news/main/131119_7.webp","",""
"1728756121-345","https://mzamin.com/category.php?cat=4","ইনিংস ব্যবধানে হারের মুখে পাকিস্তান","https://mzamin.com/news.php?news=131119","","","","খেলা",""
"1728756124-346","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","বিদায় ‘ক্লে কোর্টের রাজা’","","","",""
"1728756124-347","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","","বিদায় বলে দিলেন রাফায়েল নাদাল। র‌্যাকেট হাতে আর টেনিস কোর্টে জাদু দেখাবেন না এ স্প্যানিয়ার্ড লিজেন্ড। চোটের জন্য দীর্ঘদিন তিনি কোর্টের বাইরে ছিলেন। মৌসুম শেষে টেনিস থেকে বিদায় নেয়ার কথা ছিল নাদালের। বৃহস্পতিবার ভিডিও বার্তায় ঘোষণা দিলেন, ডেভিস কাপ খেলেই বিদায় নিচ্ছেন তিনি। চোটে চোটে জর্জরিত হয়েছেন বহুবার। বয়স ৩৫ পেরিয়ে যাওয়ার পর চোট সারিয়ে আগের মতো কোর্টে ফিরতে পারেননি। অবশেষে ৩৮ বছর বয়সে টেনিস কোর্টকে বিদায় জানানোর কঠিন সিদ্ধান্তটা নিয়েই ফেললেন রাফা। সবমিলিয়ে ৯৫টি একক শিরোপা জয়ী নাদাল ভিডিও বার্তায় নিজের বিদায়ের কথা জানিয়ে বলেন, ‘এবার সময় এসেছে টেনিস কোর্ট থেকে বিদায় নেওয়ার। শারীরিক কারণেই সরে দাঁড়াতে হচ্ছে কোর্ট থেকে।’ বিদায়লগ্নে যে ভিডিওবার্তা দিলেন ভক্তদের জন্য, তাতে বেশ আবেগতাড়িত হয়ে যান তিনি। কান্না চেপে রাখেন। কয়েকদিন আগে রজার ফেদেরার বলেন, ‘রাফাকে আবারও কোর্টে দেখতে মুখিয়ে আছি।’ কিন্তু আশঙ্কাটা ছিলই, যে আদৌ তাকে দেখা যাবে কিনা। ফুটবলে লিওনেল মেসি-ক্রিস্টিয়ানো রোনালদো যেমন, তেমনই টেনিসে রজার ফেদেরার-নাদাল। আধুনিক টেনিস বিশ্বের সব থেকে জনপ্রিয় এই দুই নায়ক যখন বিদায় নিচ্ছেন তখন কার্লোস আলকারাজ নামের একটি নতুন সূর্য উঠছে স্পেনে। নাদালের নিজ দেশে। 
সামনের মাসেই ডেভিস কাপ। সেই আসরে দেশের হয়ে প্রতিনিধিত্ব করবেন রাফায়েল নাদাল। তার বিদায়ের কথা জানিয়ে নাদাল বলেন, ‘আমি পেশাদার টেনিস থেকে অবসর নিচ্ছি। বাস্তবতা হচ্ছে, কয়েকটি বছর খুব কঠিন কেটেছে। বিশেষ করে শেষ দুই বছর।’ আসলেই শেষ দু’বছর তার জন্য কঠিন ছিল। বারবার গিয়েছেন ছুরির নিচে। অপারেশনে অপারেশনে তার শরীর আর ঘুরে দাঁড়াতে পারছিল না। চলতি মৌসুমে এখন পর্যন্ত ১৯ ম্যাচ খেলে জিতেছেন ১২টিতে। ৭ ম্যাচে হার ছিল রাফার। 
২০২০-এর ইউএস ওপেন থেকে শুরু করে গত চার বছরের কিছু বেশি সময়ে যে ১৭টি গ্র্যান্ড স্লাম হয়েছে, তার ৯টিতেই চোটের কারণে মাঠের বাইরে ছিলেন তিন। এর মধ্যে ২০২২ সালে তিনি আবার কোর্টে আসেন। জিতেন অস্ট্রেলিয়ান ওপেন আর ফ্রেঞ্চ ওপেন । কিন্তু এরপর আবার সেই চোট। গত দুই বছরে ৮ গ্র্যান্ড স্লামের ৬টিতেই ছিলেন না তিনি। নাদাল এই কয়েক বছরের কথা আলাদা করে বলেন, ‘বিশেষ করে সর্বশেষ দুই বছর কঠিন গেলো। এ সময়ে কোনো অস্বস্তি ছাড়া খেলতে পেরেছি বলে মনে পড়ছে না।’
১৯ থেকে ২৪শে নভেম্বর হতে যাওয়া ডেভিস কাপ ফাইনালের প্রসঙ্গ টেনে ভিডিওতে নাদাল বলেন, ‘অনেক লম্বা একটা ক্যারিয়ার, যেটাতে কখনো যা কল্পনা করিনি তার চেয়েও বেশি সাফল্য পেয়েছি, এমন ক্যারিয়ারের শেষ টানার জন্য এটিকেই ভালো সময় বলে মনে হয়েছে।’ ২২টি গ্র্যান্ড স্ল্যাম জেতা নাদালের চেয়ে বেশি শিরোপা আছে শুধু একজনের। নোভাক জোকোভিচের হাতে ২৪ গ্র্যান্ড স্ল্যাম। রজার ফেদেরার ২০ গ্র্যান্ড স্লাম নিয়ে তিন নম্বরে আছেন। সব মিলিয়ে জোকোভিচের পেছনে হলেও শুধু ক্লে কোর্টের হিসেবে গেলে নাদালের ধারেকাছেও কেউ নেই। ‘কিং অব ক্লে’ তো আর এমনি এমনি বলা হয় না তাকে। ১৪টি ফ্রেঞ্চ ওপেন শিরোপা উঠেছে তার হাতে। নাদালকে নিয়ে জোকোভিচ গত ৩০শে মে বলেন, ‘আমি এখন পর্যন্ত যাদের বিরুদ্ধে খেলেছি নাদাল তাদের মধ্যে গ্রেটেস্ট’। স্পেনকে চারবার ডেভিস কাপ জেতানো নাদাল এবারও কী শেষ হাসি হাসবেন? ২৪শে নভেম্বর  স্পেনের পালেসিও দে ডেপোর্টেস হোসে মারিয়া মার্টিন কার্পেনা ভেন্যুতে হবে ডেভিস কাপের ফাইনাল। আসরের কোয়ার্টার ফাইনালে স্পেনের লড়াই নেদারল্যান্ডসের সঙ্গে। বাকি লাইনআপ ইতালি-আর্জেন্টিনা, যুক্তরাষ্ট্র-অস্ট্রেলিয়া ও জার্মানি-কানাডা।","","",""
"1728756124-348","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","","","","",""
"1728756124-349","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","","","","",""
"1728756124-350","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","","","","",""
"1728756124-351","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","","","uploads/news/main/131120_6.webp","",""
"1728756124-352","https://mzamin.com/category.php?cat=4","বিদায় ‘ক্লে কোর্টের রাজা’","https://mzamin.com/news.php?news=131120","","","","খেলা",""
"1728756126-353","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","বিপিএলে নতুন দলে শরিফুল","","","",""
"1728756126-354","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","","বিপিএলের একাদশ আসরের প্লেয়ার্স ড্রাফট অনুষ্ঠিত হবে আগামী ১৪ই অক্টোবর। তার আগে সরাসরি চুক্তির মাধ্যমে ক্রিকেটারদের দলে ভেড়ানোর সুযোগ পাচ্ছে ফ্র্যাঞ্চাইজগুলো। সেই সুযোগ কাজে লাগাতে আটঘাট বেঁধে নেমেছে চিটাগাং কিংস। এক দশক পর পুরোনো ফ্র্যাঞ্চাইজির অধীনে এবারের আসরে ফেরা দলটি জাতীয় দলের পেসার শরিফুল ইসলামকে নিজেদের ডেরায় ভিড়িয়েছে। শুরুতে ইংল্যান্ডের অলরাউন্ডার মঈন আলী ও শ্রীলঙ্কার অভিজ্ঞ তারকা অ্যাঞ্জেলো ম্যাথিউসের সঙ্গে চুক্তি করে চট্টগ্রাম। এরপর পাকিস্তানের হায়দার আলীর সঙ্গেও কথাবার্তা পাকা করে রেখেছে বন্দরনগরীর দলটি। সবশেষ এবার দেশি ক্রিকেটার শরিফুল ইসলামকে দলে ভেড়াল চট্টগ্রাম। গত আসরে তিনি খেলেছেন দুর্দান্ত ঢাকার হয়ে, যাদের হয়ে এক ম্যাচে হ্যাটট্রিকও করেছিলেন। বিষয়টি গতকাল নিশ্চিত করেছে ফ্র্যাঞ্চাইজিটি। গুঞ্জন রয়েছে এই দলে লিটন কুমার দাসও যুক্ত হতে পারেন। এদিকে গত আসরে ফরচুন বরিশালকে শিরোপা জেতানো তামিম ইকবাল এবার থাকছেন দলটিতে। রিটেনশন ক্রিকেটার যদি তিনজন হয় সেক্ষেত্রে তামিমের পর মাহমুদউল্লাহ রিয়াদ এবং মুশফিকুর রহীমকে ধরে রাখতে পারে বরিশাল। এ ছাড়া বিদেশি হিসেবে পুরো সিজনের জন্য থাকছেন ডেভিড মালান এবং ফাহিম আশরাফ। আসরের শেষ ভাগে ডেভিড মিলার এবং কাইল মায়ার্সের বরিশালে যোগ দেওয়ার কথা রয়েছে। দলটির কোচিং স্টাফেও থাকছে কিছুটা পরিবর্তন। নতুন করে যুক্ত হচ্ছেন নাফিস ইকবাল।","","",""
"1728756126-355","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","","আগামী ২৭শে ডিসেম্বর থেকে বিপিএলের একাদশ আসর শুরুর কথা রয়েছে। বিসিবি তাদের গত সভায় বিপিএলের ড্রাফট ও আসর শুরুর সময় নির্ধারণ করে দেয়। বিপিএলে একাদশ আসরের তিনটি দলে পরিবর্তন আসছে। ঢাকা ও চট্টগ্রামের পুরোনো ফ্র্যাঞ্চাইজি ফিরে এসেছে বিপিএলে। থাকছে না কুমিল্লার কোনো দল। নতুন ফ্র্যাঞ্চাইজি দেখা যাবে রাজশাহী থেকে।","","",""
"1728756126-356","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","","","","",""
"1728756126-357","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","","","","",""
"1728756126-358","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","","","uploads/news/main/131121_5.webp","",""
"1728756126-359","https://mzamin.com/category.php?cat=4","বিপিএলে নতুন দলে শরিফুল","https://mzamin.com/news.php?news=131121","","","","খেলা",""
"1728756129-360","https://mzamin.com/category.php?cat=4","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","https://mzamin.com/news.php?news=131122","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","","","",""
"1728756129-361","https://mzamin.com/category.php?cat=4","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","https://mzamin.com/news.php?news=131122","","অ্যাম্পুটি ফুটবলে ছেলেদের বিভাগে সেরা হয়েছে বাংলাদেশ। গতকাল বাংলাদেশ ফুটবল ফেডারেশনের (বাফুফে) কৃত্রিম টার্ফে অনুষ্ঠিত প্রদর্শনী খেলায় ইংল্যান্ডকে ১-০ গোলে হারিয়ে চ্যাম্পিয়ন হয় লাল সবুজের ছেলেরা। বিজয়ী দলের পক্ষে গোল করেন মো. হিরা। অন্যদিকে প্রথমবারের মতো মেয়েদের অ্যাম্পুটি ফুটবলের ফাইনালে সাদা দল টাইব্রেকারে ১-০ গোলে লাল দলকে হারিয়ে চ্যাম্পিয়ন হয়। নির্ধারিত সময়ের খেলা গোলশূন্য ড্র ছিল। খেলা শেষে বিজয়ীদের হাতে পুরস্কার তুলে দেন বিশ্ব অ্যাম্পুটি ফুটবল ফেডারেশনের (ডব্লুএএফএফ) কোচ হ্যারি  স্মিথ। দক্ষিণ পূর্ব এশিয়ায় সাবিনা-কৃষ্ণারা ইতোমধ্যেই তাদের প্রতিভা প্রমান করেছে। এখন শারীরিক ভাবে হাত-পা হারানো ছেলেদের মতো মেয়েরাও এশিয়ায় জ্যোতি ছড়াতে প্রথমবারের মতো  মাঠে নেমেই ফুটবলপ্রেমীদের মন জয় করেছে। ফুটবল সংশ্লিষ্ঠ সকলের সহযোগিতা পেলে একদিন এশিয়ায় ভালো একটি অ্যাম্পুটি ফুটবল দল হিসেবে পরিচিতি পাবে বলে মনে করেন সুমাইয়া, 
শিলারা। বিশ্ব অ্যাম্পুটি ফুটবল ফেডারেশন ও আইসিআরসি’র পৃষ্ঠপোষকতায় এবং স্পোর্টস ফর হোপ অ্যান্ড ইন্ডিপেন্ডন্স (শি), বাংলাদেশ অ্যাম্পুটি ফুটবল এসোসিয়েশন (বাফা) ও বাংলাদেশ ফুটবল ফেডারেশনের (বাফুফে) সহযোগিতায় পাচঁ দিনব্যাপী অ্যাম্পুটি ফুটবলের (নারী ও পুরুষ) ট্রেনিং, কোচেস কোচিং এবং ফাইনাল খেলা অনুষ্ঠিত হয়।","","",""
"1728756129-362","https://mzamin.com/category.php?cat=4","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","https://mzamin.com/news.php?news=131122","","","","",""
"1728756129-363","https://mzamin.com/category.php?cat=4","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","https://mzamin.com/news.php?news=131122","","","","",""
"1728756129-364","https://mzamin.com/category.php?cat=4","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","https://mzamin.com/news.php?news=131122","","","uploads/news/main/131122_4.webp","",""
"1728756129-365","https://mzamin.com/category.php?cat=4","অ্যাম্পুটি ফুটবলে সেরা বাংলাদেশ","https://mzamin.com/news.php?news=131122","","","","খেলা",""
"1728756131-366","https://mzamin.com/category.php?cat=4","‘ই’ থেকে ‘এ’ শ্রেণিতে রিশাদ","https://mzamin.com/news.php?news=131123","‘ই’ থেকে ‘এ’ শ্রেণিতে রিশাদ","","","",""
